No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
3638,Canned Sweetened Condensed Milk,Dairy,2 tbsp,38.65,3.05,3.2,20.65,121.64,1,0,0,0,0,0.0,Duplicate
3639,Brown Rice Flour,Grains,1 cup,161.06,11.1,4.35,122.95,575.23,1,1,0,1,0,0.0,Duplicate
3640,Soybean,Vegetables,1 cup,169.23,28.06,15.27,16.8,317.0,1,0,0,0,0,0.75,Duplicate
3641,Vegetable Salad,Vegetables,1 cup,97.15,0.94,1.9,4.38,36.63,0,0,1,0,0,0.75,Duplicate
3642,Cucumber,Vegetables,1 large piece,292.69,2.03,0.3,10.91,53.22,0,0,0,0,0,0.25,Duplicate
3643,Goat's Milk,Dairy,1 cup,248.94,8.6,9.87,10.86,167.34,0,0,0,0,0,1.0,Duplicate
3644,Sheep's Milk,Dairy,1 cup,247.97,14.71,17.43,13.4,269.29,1,0,0,0,0,0.5,Duplicate
3645,Sour Cherries,Fruits,1 cup,100.71,1.01,0.3,12.54,56.09,0,1,0,1,1,0.75,Duplicate
3646,Dried Egg,Protein,1 tsp,5.14,2.44,2.22,0.1,28.58,1,0,0,0,0,1.0,Duplicate
3647,Cucumber,Vegetables,1 large piece,293.7,2.03,0.3,10.96,54.16,0,0,0,0,0,0.5,Duplicate
3648,Halloumi Cheese,Dairy,1 cup,101.62,16.64,29.63,7.98,363.98,0,0,0,0,0,0.5,Duplicate
3649,Fried Ground Beef,Protein,2 tbsp,87.21,19.88,18.7,0.0,246.82,0,0,0,0,1,0.0,Duplicate
3650,Hamour Fish (Grouper),Protein,Palm-sized portion,99.95,19.28,3.42,0.2,107.03,0,0,0,0,0,0.25,Duplicate
3651,Yellow Beans,Vegetables,1 cup,179.1,16.42,1.9,44.26,258.85,1,0,0,0,0,0.25,Duplicate
3652,Low-Fat Mozzarella Cheese,Dairy,2 tbsp,28.21,6.98,4.47,0.81,72.71,0,0,0,0,0,0.25,Duplicate
3653,Lemon Peel,Fruits,1 tsp,5.98,0.1,0.0,0.97,2.54,0,1,0,1,1,0.25,Duplicate
3654,Yanam Fish (Seerfish/Mackerel),Protein,Palm-sized portion,100.37,17.57,10.47,0.0,163.43,0,0,0,0,0,0.75,Duplicate
3655,Red Radish,Vegetables,Sliced (1/2 cup),56.72,0.41,0.1,2.02,10.38,0,0,0,0,0,1.0,Duplicate
3656,Cucumber,Vegetables,1 large piece,308.34,1.98,0.3,10.7,52.44,0,0,0,0,0,0.75,Duplicate
3657,Mayonnaise,Fats and Oils,1 tsp,14.97,0.13,4.8,3.54,58.59,0,0,0,0,0,0.5,Duplicate
3658,Black Beans,Vegetables,1 cup,166.26,14.1,4.26,44.31,271.47,1,0,0,0,0,0.5,Duplicate
3659,Fried Ground Beef,Protein,2 tbsp,85.16,20.85,18.8,0.0,253.5,0,0,0,0,1,0.5,Duplicate
3660,White Rice Flour,Grains,1 cup,159.46,9.36,2.19,124.06,553.72,1,1,0,1,0,0.75,Duplicate
3661,White Beans,Vegetables,1 cup,183.64,17.47,0.6,45.75,257.71,1,0,0,0,1,0.75,Duplicate
3662,White Sugar,Grains,1 tsp,4.07,0.0,0.0,3.88,14.06,1,1,0,1,0,0.25,Duplicate
3663,Green Peas,Vegetables,1 cup,163.16,8.81,0.39,25.64,142.92,1,0,0,0,0,1.0,Duplicate
3664,Low-Fat Ricotta Cheese,Dairy,1 cup,125.96,14.35,10.03,6.51,172.99,0,0,0,0,0,0.25,Duplicate
3665,Canned Tuna Fish,Protein,Palm-sized portion,84.27,21.78,0.7,0.0,92.21,0,0,0,0,0,0.25,Duplicate
3666,Baby Carrot,Vegetables,1 medium one,10.22,0.1,0.0,0.8,1.99,0,0,0,0,0,0.0,Duplicate
3667,Chickpeas (Hummus),Vegetables,1 tbsp,14.39,1.1,1.32,1.95,22.26,1,0,0,0,0,0.0,Duplicate
3668,Cooked Pasta,Grains,1 cup,143.02,6.73,0.93,40.29,198.13,0,0,0,0,1,1.0,Duplicate
3669,Sour Cherries,Fruits,1 cup,102.77,0.99,0.3,12.27,56.37,0,1,0,1,1,1.0,Duplicate
3670,Boiled Ground Beef,Protein,2 tbsp,86.94,20.69,17.8,0.0,244.9,1,0,0,0,1,0.75,Duplicate
3671,Quaker Oats prepared with water,Grains,1 cup,230.27,4.71,2.15,17.81,110.45,1,1,0,1,0,0.5,Duplicate
3672,Arugula (Rocket),Vegetables,1 cup,33.42,0.78,0.0,0.4,3.0,0,0,0,0,0,0.75,Duplicate
3673,Olive Oil,Fats and Oils,1 tsp,13.64,0.0,13.8,0.0,124.88,0,0,0,0,0,0.25,Duplicate
3674,Beetroot,Vegetables,Sliced (1/2 cup),67.54,1.1,0.1,6.34,29.43,0,0,0,0,0,0.75,Duplicate
3675,Plain Cake (Muffin),Grains,1 large size,63.09,4.39,7.63,26.45,190.63,1,1,0,1,0,0.25,Duplicate
3676,Cucumber,Vegetables,1 large piece,300.23,1.99,0.3,10.91,55.06,0,0,0,0,0,0.5,Duplicate
3677,Brown Wheat Flour,Grains,1 cup,121.4,16.49,2.23,89.4,444.28,1,1,0,1,0,0.0,Duplicate
3678,Nectarine,Fruits,1 medium one,139.86,1.41,0.41,14.49,68.58,0,1,0,1,1,1.0,Duplicate
3679,Coriander (Cilantro),Vegetables,9 sprigs,20.24,0.4,0.1,0.7,4.02,0,0,0,0,0,0.0,Duplicate
3680,Boiled Egg,Protein,1 egg,51.11,6.14,5.35,0.58,75.5,1,0,0,0,0,1.0,Duplicate
3681,Cooked Veal,Protein,3 small pieces,83.18,23.67,8.13,0.0,169.82,0,0,0,0,1,0.5,Duplicate
3682,Canned Fat-Free Evaporated Milk,Dairy,2 tbsp,32.76,2.34,0.1,3.68,24.84,1,0,0,0,0,0.5,Duplicate
3683,Garlic,Vegetables,3 cloves,9.14,0.58,0.0,2.91,12.35,0,0,0,0,0,0.0,Duplicate
3684,Milk Powder,Dairy,2 tbsp,31.83,8.51,8.32,12.32,159.05,0,0,0,0,0,0.0,Duplicate
3685,Orange Peel,Fruits,1 tsp,5.94,0.1,0.0,1.51,7.28,0,1,0,1,1,0.75,Duplicate
3686,Boobar,Vegetables,1 cup,32.34,0.3,0.0,1.08,4.41,0,0,0,0,0,0.25,Duplicate
3687,Margarine (Salted),Fats and Oils,1 tsp,4.81,0.04,3.8,0.04,32.82,0,0,0,0,0,0.25,Duplicate
3688,Apricot,Fruits,3 pieces,102.05,1.48,0.39,11.8,55.11,0,1,0,1,1,0.25,Duplicate
3689,Green Peas,Vegetables,1 cup,155.91,8.64,0.4,25.53,139.99,1,0,0,0,0,1.0,Duplicate
3690,Okra,Vegetables,1 cup,101.87,2.0,0.1,7.08,38.58,0,0,0,0,0,0.5,Duplicate
3691,White Beans,Vegetables,1 cup,178.16,17.63,0.61,46.19,261.44,1,0,0,0,1,0.75,Duplicate
3692,White Bread,Grains,1/4 loaf,24.55,1.96,0.8,12.9,67.51,1,1,0,1,0,0.5,Duplicate
3693,Cauliflower,Vegetables,1 cup,98.18,2.05,0.1,5.36,29.5,0,0,0,0,1,1.0,Duplicate
3694,Sour Cherries,Fruits,1 cup,103.53,0.97,0.31,12.59,55.8,0,1,0,1,1,0.75,Duplicate
3695,Okra,Vegetables,1 cup,101.33,1.97,0.1,6.93,35.06,0,0,0,0,0,1.0,Duplicate
3696,Scrambled Egg with Milk,Protein,1 egg,60.46,6.73,7.59,1.31,98.84,1,0,1,0,0,0.25,Duplicate
3697,Salted Cracker/Biscuit,Grains,1 piece,2.94,0.22,0.74,1.85,15.11,1,1,0,1,0,0.5,Duplicate
3698,Quinoa,Grains,1 cup,168.4,23.53,10.01,107.78,617.1,1,1,0,1,0,0.0,Duplicate
3699,Celery,Vegetables,1 medium stalk,41.03,0.29,0.1,1.23,8.18,0,0,0,0,0,0.0,Duplicate
3700,Full-Fat Milk,Dairy,1/3 cup,97.97,3.46,3.02,5.38,62.98,0,0,0,0,0,0.0,Duplicate
3701,Wheat Bran,Grains,1 cup,57.46,8.87,2.55,38.24,211.87,1,1,0,1,0,0.75,Duplicate
3702,Grape Leaves,Vegetables,1 cup,13.61,0.81,0.3,2.47,17.82,0,0,0,0,0,0.0,Duplicate
3703,Purslane,Vegetables,1 cup,42.33,0.61,0.0,1.49,6.87,0,0,0,0,0,0.5,Duplicate
3704,Oatmeal Flour,Grains,2 tbsp,28.33,3.52,1.8,19.0,108.08,1,1,0,1,0,0.75,Duplicate
3705,Goose Egg,Protein,1 egg,140.29,19.54,19.23,1.86,260.44,1,0,0,0,0,0.5,Duplicate
3706,Lemon Peel,Fruits,1 tsp,5.91,0.1,0.0,1.01,3.26,0,1,0,1,1,0.75,Duplicate
3707,Quaker Oats prepared with water,Grains,1 cup,236.91,4.92,2.24,17.35,110.52,1,1,0,1,0,1.0,Duplicate
3708,Soft Goat Milk Cheese,Dairy,2 tbsp,27.71,5.25,5.91,0.2,74.94,1,0,0,0,0,0.0,Duplicate
3709,Yanam Fish (Seerfish/Mackerel),Protein,Palm-sized portion,98.35,17.55,10.1,0.0,160.1,0,0,0,0,0,0.25,Duplicate
3710,Okra,Vegetables,1 cup,101.38,1.96,0.1,6.8,34.12,0,0,0,0,0,1.0,Duplicate
3711,Eggplant (Aubergine),Vegetables,1/2 cup,83.62,0.85,0.15,5.0,24.42,1,0,1,0,1,1.0,Duplicate
3712,Yellow Beans,Vegetables,1 cup,174.57,16.39,1.95,44.12,260.7,1,0,0,0,0,0.0,Duplicate
3713,White Bread Roll,Grains,1 medium roll,27.42,0.0,0.0,0.0,1.55,1,1,1,1,0,0.75,Duplicate
3714,Broasted Chicken Thigh,Protein,1 medium chicken thigh,87.49,21.4,11.49,0.0,188.14,1,0,1,0,1,0.75,Duplicate
3715,Feta Cheese,Dairy,2 tbsp,28.84,4.0,5.86,1.07,72.5,0,0,0,0,0,0.0,Duplicate
3716,Sweet Cherries,Fruits,1 cup,114.81,1.17,0.2,18.79,83.32,0,1,0,1,1,0.0,Duplicate
3717,Low-Fat Chocolate Milk,Dairy,1 cup,245.18,7.7,4.94,30.02,194.06,1,0,0,0,0,1.0,Duplicate
3718,Wheat Biscuit,Grains,1 piece,2.03,0.17,0.42,1.33,8.69,1,1,1,1,0,0.0,Duplicate
3719,Honey,Grains,1 tbsp,21.19,0.06,0.0,17.23,68.59,0,1,0,1,0,0.75,Duplicate
3720,Cooked Quail,Protein,Palm-sized portion,86.99,21.63,11.86,0.0,193.37,0,0,0,0,1,0.0,Duplicate
3721,Corn Flour,Grains,1 cup,115.17,0.0,0.21,0.0,2.3,0,0,0,0,0,0.75,Duplicate
3722,White Flour,Grains,1 cup,124.49,11.92,1.19,93.65,432.73,1,0,0,0,0,0.75,Duplicate
3723,Turnip,Vegetables,1 cup sliced,65.15,2.14,0.49,6.55,40.73,0,0,0,0,0,0.5,Duplicate
3724,Corn Flour,Grains,1 cup,113.73,0.0,0.2,0.0,2.47,0,0,0,0,0,1.0,Duplicate
3725,Frozen Peas,Vegetables,1 cup,61.42,1.85,0.1,4.73,28.59,1,0,0,0,0,0.75,Duplicate
3726,Sweetened Corn Flakes,Grains,1 cup,39.02,2.04,0.54,34.86,153.73,1,1,0,1,0,1.0,Duplicate
3727,Oatmeal Bread with Bran,Grains,1 small slice,29.39,3.13,1.28,11.92,72.9,1,1,1,1,0,0.5,Duplicate
3728,Tamarind,Fruits,1 cup,117.74,3.44,0.72,73.34,313.67,0,1,0,1,1,0.0,Duplicate
3729,Hard Goat Milk Cheese,Dairy,2 tbsp,27.71,8.65,9.92,0.59,125.89,1,0,0,0,0,1.0,Duplicate
3730,Rice Bran,Grains,1 cup,117.88,15.71,24.34,59.29,517.71,1,1,0,1,0,0.25,Duplicate
3731,Egg White,Protein,1 egg white,32.15,3.56,0.1,0.2,15.63,1,0,0,0,0,0.5,Duplicate
3732,Fried Pigeon,Protein,Palm-sized portion,100.2,27.07,4.3,0.0,145.63,0,0,0,0,0,0.0,Duplicate
3733,French Bread (Baguette),Grains,1 small slice,32.57,3.71,0.58,17.64,92.02,1,1,0,1,0,1.0,Duplicate
3734,Spinach,Vegetables,1 cup,30.38,0.9,0.1,1.11,8.67,1,0,0,0,0,0.0,Duplicate
3735,Oatmeal Bread,Grains,1 small slice,26.65,2.37,1.21,12.99,71.99,1,1,0,1,0,0.5,Duplicate
3736,Toasted White Bread,Grains,1/4 loaf,22.57,1.97,0.88,11.87,61.74,1,1,1,1,0,0.5,Duplicate
3737,Parsley,Vegetables,10 sprigs,9.94,0.3,0.1,0.61,2.81,0,0,0,0,0,0.75,Duplicate
3738,Taro,Vegetables,1 cup,103.89,1.62,0.2,27.82,118.84,0,0,0,0,0,0.0,Duplicate
3739,Beetroot,Vegetables,Sliced (1/2 cup),68.83,1.07,0.1,6.38,29.36,0,0,0,0,0,0.5,Duplicate
3740,Tamarind,Fruits,1 cup,120.72,3.43,0.68,76.73,327.41,0,1,0,1,1,0.75,Duplicate
3741,Cheese Croissant,Grains,1 medium piece,58.08,5.12,12.22,26.24,237.31,1,1,1,1,0,1.0,Duplicate
3742,Mango,Fruits,1 medium one,210.4,1.08,0.59,34.84,148.9,0,1,0,1,1,0.5,Duplicate
3743,Red Hot Pepper,Vegetables,1 piece,45.34,0.79,0.2,4.05,19.92,0,0,0,0,0,0.25,Duplicate
3744,Honey,Grains,1 tbsp,20.81,0.06,0.0,16.99,67.23,0,1,0,1,0,0.75,Duplicate
3745,Duck Egg,Protein,1 egg,71.22,9.2,9.41,1.03,123.85,1,0,0,0,0,1.0,Duplicate
3746,Feta Cheese,Dairy,2 tbsp,28.32,4.07,6.06,1.1,75.39,0,0,0,0,0,0.5,Duplicate
3747,Wheat Grains/Berries,Grains,1 cup,188.5,0.0,0.0,0.0,0.0,1,1,0,1,0,0.5,Duplicate
3748,Asparagus,Vegetables,1 cup,131.62,2.82,0.2,5.23,33.14,0,0,0,0,1,1.0,Duplicate
3749,Tabbouleh,Vegetables,2 tbsp,27.62,0.97,1.95,1.99,29.67,0,0,0,0,1,0.0,Duplicate
3750,Potato,Vegetables,1 medium one,207.94,4.31,0.19,38.15,172.11,0,0,0,0,0,1.0,Duplicate
3751,Labneh (Strained Yogurt),Dairy,1 cup,102.18,13.08,10.67,1.02,154.34,1,0,0,0,0,0.5,Duplicate
3752,Okra,Vegetables,1 cup,99.41,2.01,0.1,6.9,36.55,0,0,0,0,0,1.0,Duplicate
3753,Cauliflower,Vegetables,1 cup,100.37,1.95,0.1,5.43,31.78,0,0,0,0,1,0.0,Duplicate
3754,Cooked Pigeon,Protein,Palm-sized portion,84.1,20.37,11.02,0.0,181.11,0,0,0,0,0,0.25,Duplicate
3755,Yellow Beans,Vegetables,1 cup,179.52,15.79,1.86,44.65,260.1,1,0,0,0,0,0.0,Duplicate
3756,Labneh (Strained Yogurt),Dairy,1 cup,101.2,12.93,10.56,1.02,149.19,1,0,0,0,0,1.0,Duplicate
3757,Tabbouleh,Vegetables,2 tbsp,28.54,1.01,1.96,2.02,29.29,0,0,0,0,1,0.75,Duplicate
3758,Cream Cheese,Dairy,2 tbsp,14.58,0.91,5.03,0.6,52.16,0,0,0,0,0,0.5,Duplicate
3759,Soybean,Vegetables,1 cup,172.72,28.49,15.8,16.84,323.65,1,0,0,0,0,0.5,Duplicate
3760,Dates,Fruits,4 pieces,31.16,0.8,0.1,24.7,102.87,0,1,0,1,1,0.75,Duplicate
3761,Low-Fat Chocolate Milk,Dairy,1 cup,254.59,7.66,4.91,29.4,191.82,1,0,0,0,0,0.25,Duplicate
3762,Red Radish,Vegetables,Sliced (1/2 cup),57.54,0.41,0.1,1.96,12.03,0,0,0,0,0,0.25,Duplicate
3763,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,28.35,5.85,8.47,0.71,100.9,1,0,0,0,0,0.5,Duplicate
3764,Lentils,Vegetables,1 cup,201.11,18.42,0.8,40.06,240.46,0,0,0,0,0,0.75,Duplicate
3765,Mayonnaise,Fats and Oils,1 tsp,14.84,0.13,4.84,3.46,58.2,0,0,0,0,0,0.25,Duplicate
3766,Mushroom,Vegetables,Sliced (1 cup),68.78,2.23,0.2,2.27,20.1,0,0,0,0,0,0.75,Duplicate
3767,Fat-Free Mozzarella Cheese,Dairy,2 tbsp,28.01,8.99,0.0,1.01,38.49,0,0,0,0,0,0.25,Duplicate
3768,Bread Crumbs,Grains,1 cup,105.11,14.69,5.66,78.35,424.92,1,1,0,1,0,1.0,Duplicate
3769,Brown Bread Roll,Grains,1 medium roll,35.06,0.0,0.0,0.0,0.14,1,1,1,1,0,0.5,Duplicate
3770,Milk Powder,Dairy,2 tbsp,31.87,8.5,8.68,12.29,160.0,0,0,0,0,0,1.0,Duplicate
3771,Pigeon without Skin,Protein,Palm-sized portion,83.72,15.04,6.34,0.0,117.68,0,0,0,0,0,0.5,Duplicate
3772,Potato,Vegetables,1 medium one,211.84,4.31,0.2,36.89,166.93,0,0,0,0,0,0.0,Duplicate
3773,Medium-Soft Goat Milk Cheese,Dairy,2 tbsp,27.26,5.92,8.54,0.71,102.56,1,0,0,0,0,0.25,Duplicate
3774,Broasted Chicken Thigh,Protein,1 medium chicken thigh,87.49,22.4,11.44,0.0,194.45,1,0,1,0,1,0.5,Duplicate
3775,Turnip,Vegetables,1 cup sliced,66.28,2.24,0.51,6.77,41.22,0,0,0,0,0,0.25,Duplicate
3776,Rice (cooked),Grains,1 cup,154.28,4.34,0.44,44.81,199.52,1,1,0,1,0,0.5,Duplicate
3777,Mulberries,Fruits,1 cup,124.58,1.52,0.81,14.68,70.25,0,1,0,1,1,0.75,Duplicate
3778,Turnip,Vegetables,1 cup sliced,66.58,2.14,0.5,6.7,38.3,0,0,0,0,0,1.0,Duplicate
3779,Turkey Egg,Protein,1 egg,78.27,10.96,9.67,0.92,133.6,1,0,0,0,0,0.75,Duplicate
3780,Sweet Potato,Vegetables,1 medium one,131.89,2.01,0.1,26.53,116.43,1,0,0,0,1,0.0,Duplicate
3781,Cheese Croissant,Grains,1 medium piece,58.41,5.38,12.19,26.48,236.44,1,1,1,1,0,1.0,Duplicate
3782,Full-Fat Milk,Dairy,1/3 cup,102.82,3.41,2.92,5.4,62.13,0,0,0,0,0,0.5,Duplicate
3783,Cauliflower,Vegetables,1 cup,101.38,2.01,0.1,5.32,29.22,0,0,0,0,1,0.25,Duplicate
3784,Fat-Free Fruit Yogurt,Dairy,1 cup,222.13,9.84,0.51,43.57,218.92,1,0,0,0,0,0.5,Duplicate
3785,Rice Bran,Grains,1 cup,115.88,15.99,23.95,60.18,519.89,1,1,0,1,0,0.5,Duplicate
3786,White Bread,Grains,1/4 loaf,25.47,1.88,0.8,12.32,63.62,1,1,0,1,0,0.25,Duplicate
3787,Rice Bran,Grains,1 cup,120.81,16.26,25.1,58.54,524.07,1,1,0,1,0,0.5,Duplicate
3788,Strawberry Milk,Dairy,1 cup,265.9,7.92,8.0,31.73,230.39,1,0,0,0,0,0.75,Duplicate
3789,Grape Leaves,Vegetables,1 cup,13.88,0.8,0.31,2.43,15.93,0,0,0,0,0,0.25,Duplicate
3790,Sausage,Protein,1 piece,56.85,6.87,16.24,1.06,177.64,0,0,0,0,0,1.0,Duplicate
3791,Roasted Duck without Skin,Protein,Palm-sized portion,86.5,19.46,9.59,0.0,164.37,1,0,0,0,1,0.0,Duplicate
3792,Kingfish,Protein,Palm-sized portion,102.24,19.09,9.55,0.0,163.54,0,0,0,0,0,1.0,Duplicate
3793,Broccoli,Vegetables,1 cup,92.57,2.56,0.31,6.08,37.24,0,0,0,0,0,0.5,Duplicate
3794,Yogurt,Dairy,1/3 cup,102.97,3.21,2.61,5.45,57.97,1,0,0,0,0,0.75,Duplicate
3795,Yanam Fish (Seerfish/Mackerel),Protein,Palm-sized portion,99.93,17.51,10.56,0.0,164.98,0,0,0,0,0,0.5,Duplicate
3796,Olive Oil,Fats and Oils,1 tsp,13.84,0.0,13.2,0.0,119.93,0,0,0,0,0,1.0,Duplicate
3797,Cooked Oats,Grains,1 cup,223.13,6.96,1.94,25.23,147.48,1,1,0,1,0,0.75,Duplicate
3798,Vegetable Salad,Vegetables,1 cup,101.04,0.93,1.85,4.52,37.13,0,0,1,0,0,0.0,Duplicate
3799,Lemon Peel,Fruits,1 tsp,5.87,0.1,0.0,0.99,2.85,0,1,0,1,1,0.25,Duplicate
3800,Corn Flour,Grains,1 cup,112.57,0.0,0.2,0.0,0.56,0,0,0,0,0,0.75,Duplicate
3801,Grilled Gargafan Fish,Protein,Palm-sized portion,97.8,22.69,1.77,0.0,107.32,0,0,0,0,1,1.0,Duplicate
3802,White Rice Flour,Grains,1 cup,157.85,9.33,2.26,125.65,560.01,1,1,0,1,0,0.75,Duplicate
3803,Onion,Vegetables,1 cup (chopped),162.44,1.8,0.2,14.55,67.74,0,0,0,0,0,1.0,Duplicate
3804,Spinach,Vegetables,1 cup,29.33,0.89,0.1,1.12,8.04,1,0,0,0,0,0.0,Duplicate
3805,Turkey Egg,Protein,1 egg,79.95,10.67,9.44,0.87,132.07,1,0,0,0,0,0.25,Duplicate
3806,Feta Cheese,Dairy,2 tbsp,28.08,4.01,6.14,1.08,75.65,0,0,0,0,0,1.0,Duplicate
3807,Sausage,Protein,1 piece,56.95,6.74,16.22,1.06,176.56,0,0,0,0,0,0.75,Duplicate
3808,Fried Sheri Fish,Protein,Palm-sized portion,98.2,26.66,7.12,0.0,172.07,0,0,0,0,1,0.0,Duplicate
3809,Cheddar Cheese,Dairy,2 tbsp,28.23,6.97,9.25,0.4,111.44,0,0,0,0,0,0.0,Duplicate
3810,Banana Chips,Fruits,2 tbsp,28.71,0.59,9.14,15.96,148.88,0,1,0,1,1,0.75,Duplicate
3811,Egg Yolk,Protein,1 egg yolk,16.55,2.77,4.63,0.61,55.09,1,0,0,0,0,0.5,Duplicate
3812,Low-Fat Milk,Dairy,1 cup,243.93,7.86,4.75,11.65,121.65,1,0,0,0,0,0.5,Duplicate
3813,Wheat Grains/Berries,Grains,1 cup,187.47,0.0,0.0,0.0,0.0,1,1,0,1,0,0.5,Duplicate
3814,Dried Pear,Fruits,10 halves,178.16,3.23,1.11,125.23,524.93,0,1,0,1,1,0.0,Duplicate
3815,Grilled Yanam Fish,Protein,Palm-sized portion,100.84,25.6,5.49,0.0,151.6,0,0,0,0,1,0.5,Duplicate
3816,Fried Chicken Breast,Protein,1/2 small chicken breast,86.29,27.97,4.02,0.41,149.63,0,0,1,0,1,1.0,Duplicate
3817,Hamour with Rice,Protein,1/2 cup,100.06,26.86,3.2,0.0,136.42,0,0,0,0,1,0.0,Duplicate
3818,White Bread,Grains,1/4 loaf,24.7,1.9,0.82,12.97,65.17,1,1,0,1,0,0.25,Duplicate
3819,Dried Apple,Fruits,1 slice,95.1,0.92,0.31,63.41,259.96,0,1,0,1,1,0.25,Duplicate
3820,Avocado,Fruits,1 cup (sliced),148.35,2.86,21.4,12.49,255.19,0,1,0,1,1,0.0,Duplicate
3821,Eggplant (Aubergine),Vegetables,1/2 cup,80.85,0.83,0.15,4.87,22.89,1,0,1,0,1,0.25,Duplicate
3822,Banana Chips,Fruits,2 tbsp,27.91,0.6,9.64,16.32,152.5,0,1,0,1,1,0.0,Duplicate
3823,Cranberries,Fruits,1 cup,94.79,0.41,0.1,11.92,49.36,0,1,0,1,1,0.0,Duplicate
3824,Nectarine,Fruits,1 medium one,138.21,1.38,0.4,14.47,67.32,0,1,0,1,1,0.75,Duplicate
3825,Fresh Corn,Vegetables,1/2 cup,144.05,3.74,1.04,40.02,183.95,1,0,0,0,0,0.25,Duplicate
3826,Shrimp,Protein,5-6 pieces,100.12,20.18,0.8,0.0,89.66,0,0,0,0,1,1.0,Duplicate
3827,Tomato Paste,Vegetables,168 grams (1 can),165.06,7.35,0.8,32.77,169.62,0,0,0,0,0,0.0,Duplicate
3828,Corn Flakes,Grains,1 cup,165.59,15.83,8.11,120.63,619.44,1,1,0,1,0,0.0,Duplicate
3829,Low-Fat Chocolate Milk,Dairy,1 cup,245.95,7.58,4.75,29.44,190.77,1,0,0,0,0,0.75,Duplicate
3830,Tabbouleh,Vegetables,2 tbsp,28.84,0.97,1.97,1.96,30.8,0,0,0,0,1,0.75,Duplicate
3831,Peach,Fruits,1 medium one,149.35,1.4,0.39,14.67,69.4,0,1,0,1,1,0.5,Duplicate
3832,Apple,Fruits,1 medium one,134.63,0.4,0.2,18.9,81.0,0,1,0,1,1,0.0,Duplicate
3833,Plain Cake (Muffin),Grains,1 large size,64.57,4.48,7.39,26.21,189.92,1,1,0,1,0,1.0,Duplicate
3834,Kiwi,Fruits,1 medium one,76.39,0.88,0.4,11.15,49.79,0,1,0,1,1,0.5,Duplicate
3835,Blackberries,Fruits,1 cup,141.49,2.0,0.69,14.02,72.05,0,1,0,1,1,0.25,Duplicate
3836,Coriander (Cilantro),Vegetables,9 sprigs,20.29,0.4,0.1,0.68,5.96,0,0,0,0,0,0.5,Duplicate
3837,Sour Cherries,Fruits,1 cup,101.92,0.99,0.3,12.44,58.19,0,1,0,1,1,0.25,Duplicate
3838,Pigeon,Protein,Palm-sized portion,99.06,22.1,3.38,0.0,117.61,0,0,0,0,0,1.0,Duplicate
3839,Broasted Chicken Breast,Protein,1/2 small chicken breast,85.12,26.47,2.99,0.0,132.69,1,0,1,0,1,0.25,Duplicate
3840,Dried Pear,Fruits,10 halves,174.62,3.29,1.07,124.81,522.02,0,1,0,1,1,0.0,Duplicate
3841,Cantaloupe,Fruits,1 cup (chunks),176.44,1.52,0.3,14.65,68.07,0,1,0,1,1,0.0,Duplicate
3842,Fat-Free Fruit Yogurt,Dairy,1 cup,231.29,9.98,0.5,43.88,221.2,1,0,0,0,0,0.0,Duplicate
3843,Turnip,Vegetables,1 cup sliced,66.68,2.15,0.49,6.75,41.4,0,0,0,0,0,0.0,Duplicate
3844,Safi Fish (Rabbitfish),Protein,Palm-sized portion,99.32,18.52,7.25,0.1,137.84,0,0,0,0,0,0.0,Duplicate
3845,Figs,Fruits,1 medium one,50.74,0.39,0.2,9.31,41.87,0,1,0,1,1,1.0,Duplicate
3846,Fried Chicken Thigh,Protein,1 medium chicken thigh,87.18,18.1,13.64,7.3,225.61,0,0,1,0,1,0.5,Duplicate
3847,Gargafan Fish (Sea Bream),Protein,Palm-sized portion,100.74,20.03,3.65,0.4,115.81,1,0,0,0,1,0.0,Duplicate
3848,Taro,Vegetables,1 cup,104.92,1.59,0.2,27.95,119.07,0,0,0,0,0,0.0,Duplicate
3849,Vegetable Salad,Vegetables,1 cup,102.33,0.93,1.9,4.38,39.92,0,0,1,0,0,0.75,Duplicate
3850,Strawberry Milk,Dairy,1 cup,260.91,7.86,8.08,33.65,238.62,1,0,0,0,0,0.0,Duplicate
3851,Cooked Oatmeal,Grains,1 cup,228.24,5.54,3.2,27.19,158.64,1,1,0,1,0,1.0,Duplicate
3852,Sweetened Corn Flakes,Grains,1 cup,36.97,2.07,0.54,33.65,149.05,1,1,0,1,0,1.0,Duplicate
3853,Lemon,Fruits,1 medium one,57.11,0.59,0.21,5.29,26.12,0,1,0,1,1,0.0,Duplicate
3854,White Bread Roll,Grains,1 medium roll,28.15,0.0,0.0,0.0,0.0,1,1,1,1,0,1.0,Duplicate
3855,Potato,Vegetables,1 medium one,210.73,4.34,0.2,36.42,165.89,0,0,0,0,0,0.75,Duplicate
3856,Low-Fat Chocolate Milk,Dairy,1 cup,248.92,7.35,4.81,29.92,193.64,1,0,0,0,0,0.25,Duplicate
3857,Full-Fat Milk,Dairy,1/3 cup,99.18,3.55,3.03,5.57,64.86,0,0,0,0,0,0.75,Duplicate
